time_sec,sat_id,name,x_km,y_km,altitude_km,beam_idx,target_cell_id
-44.0,3,Telesat-LS7,-241.0102,-241.0102,1015.0,1,75
-44.0,3,Telesat-LS7,-241.0102,-241.0102,1015.0,2,78
-44.0,3,Telesat-LS7,-241.0102,-241.0102,1015.0,3,96
-44.0,3,Telesat-LS7,-241.0102,-241.0102,1015.0,4,99
-44.0,3,Telesat-LS7,-241.0102,-241.0102,1015.0,5,102
-44.0,4,Kuiper-K3-552,561.6400,371.0820,630.0,0,1
-44.0,4,Kuiper-K3-552,561.6400,371.0820,630.0,1,4
-44.0,4,Kuiper-K3-552,561.6400,371.0820,630.0,2,7
-44.0,4,Kuiper-K3-552,561.6400,371.0820,630.0,3,10
-44.0,4,Kuiper-K3-552,561.6400,371.0820,630.0,4,109
-44.0,4,Kuiper-K3-552,561.6400,371.0820,630.0,5,112
-44.0,4,Kuiper-K3-552,561.6400,371.0820,630.0,6,115
-44.0,4,Kuiper-K3-552,561.6400,371.0820,630.0,7,118
-42.0,1,Starlink-1247,-547.9800,229.6010,550.0,0,14
-42.0,1,Starlink-1247,-547.9800,229.6010,550.0,1,17
-42.0,1,Starlink-1247,-547.9800,229.6010,550.0,2,20
-42.0,1,Starlink-1247,-547.9800,229.6010,550.0,3,23
-42.0,2,OneWeb-A4-12,300.0000,-583.0800,1200.0,0,52
-42.0,2,OneWeb-A4-12,300.0000,-583.0800,1200.0,1,76
-42.0,3,Telesat-LS7,-230.6157,-230.6157,1015.0,0,72
-42.0,3,Telesat-LS7,-230.6157,-230.6157,1015.0,1,75
-42.0,3,Telesat-LS7,-230.6157,-230.6157,1015.0,2,78
-42.0,3,Telesat-LS7,-230.6157,-230.6157,1015.0,3,96
-42.0,3,Telesat-LS7,-230.6157,-230.6157,1015.0,4,99
-42.0,3,Telesat-LS7,-230.6157,-230.6157,1015.0,5,102
-42.0,4,Kuiper-K3-552,546.4200,370.3210,630.0,0,1
-42.0,4,Kuiper-K3-552,546.4200,370.3210,630.0,1,4
-42.0,4,Kuiper-K3-552,546.4200,370.3210,630.0,2,7
-42.0,4,Kuiper-K3-552,546.4200,370.3210,630.0,3,10
-42.0,4,Kuiper-K3-552,546.4200,370.3210,630.0,4,109
-42.0,4,Kuiper-K3-552,546.4200,370.3210,630.0,5,112
-42.0,4,Kuiper-K3-552,546.4200,370.3210,630.0,6,115
-42.0,4,Kuiper-K3-552,546.4200,370.3210,630.0,7,118
-40.0,1,Starlink-1247,-532.8000,230.3600,550.0,0,14
-40.0,1,Starlink-1247,-532.8000,230.3600,550.0,1,17
-40.0,1,Starlink-1247,-532.8000,230.3600,550.0,2,20
-40.0,1,Starlink-1247,-532.8000,230.3600,550.0,3,23
-40.0,2,OneWeb-A4-12,300.0000,-568.8000,1200.0,0,51
-40.0,2,OneWeb-A4-12,300.0000,-568.8000,1200.0,1,75
-40.0,3,Telesat-LS7,-220.2212,-220.2212,1015.0,0,60
-40.0,3,Telesat-LS7,-220.2212,-220.2212,1015.0,1,63
-40.0,3,Telesat-LS7,-220.2212,-220.2212,1015.0,2,66
-40.0,3,Telesat-LS7,-220.2212,-220.2212,1015.0,3,84
-40.0,3,Telesat-LS7,-220.2212,-220.2212,1015.0,4,87
-40.0,3,Telesat-LS7,-220.2212,-220.2212,1015.0,5,90
-40.0,4,Kuiper-K3-552,531.2000,369.5600,630.0,0,0
-40.0,4,Kuiper-K3-552,531.2000,369.5600,630.0,1,3
-40.0,4,Kuiper-K3-552,531.2000,369.5600,630.0,2,6
-40.0,4,Kuiper-K3-552,531.2000,369.5600,630.0,3,9
-40.0,4,Kuiper-K3-552,531.2000,369.5600,630.0,4,108
-40.0,4,Kuiper-K3-552,531.2000,369.5600,630.0,5,111
-40.0,4,Kuiper-K3-552,531.2000,369.5600,630.0,6,114
-40.0,4,Kuiper-K3-552,531.2000,369.5600,630.0,7,117
-38.0,1,Starlink-1247,-517.6200,231.1190,550.0,0,14
-38.0,1,Starlink-1247,-517.6200,231.1190,550.0,1,17
-38.0,1,Starlink-1247,-517.6200,231.1190,550.0,2,20
-38.0,1,Starlink-1247,-517.6200,231.1190,550.0,3,23
-38.0,2,OneWeb-A4-12,300.0000,-554.5200,1200.0,0,51
-38.0,2,OneWeb-A4-12,300.0000,-554.5200,1200.0,1,75
-38.0,3,Telesat-LS7,-209.8267,-209.8267,1015.0,0,60
-38.0,3,Telesat-LS7,-209.8267,-209.8267,1015.0,1,63
-38.0,3,Telesat-LS7,-209.8267,-209.8267,1015.0,2,66
-38.0,3,Telesat-LS7,-209.8267,-209.8267,1015.0,3,84
-38.0,3,Telesat-LS7,-209.8267,-209.8267,1015.0,4,87
-38.0,3,Telesat-LS7,-209.8267,-209.8267,1015.0,5,90
-38.0,4,Kuiper-K3-552,515.9800,368.7990,630.0,0,0
-38.0,4,Kuiper-K3-552,515.9800,368.7990,630.0,1,3
-38.0,4,Kuiper-K3-552,515.9800,368.7990,630.0,2,6
-38.0,4,Kuiper-K3-552,515.9800,368.7990,630.0,3,9
-38.0,4,Kuiper-K3-552,515.9800,368.7990,630.0,4,108
-38.0,4,Kuiper-K3-552,515.9800,368.7990,630.0,5,111
-38.0,4,Kuiper-K3-552,515.9800,368.7990,630.0,6,114
-38.0,4,Kuiper-K3-552,515.9800,368.7990,630.0,7,117
-36.0,1,Starlink-1247,-502.4400,231.8780,550.0,0,15
-36.0,1,Starlink-1247,-502.4400,231.8780,550.0,1,18
-36.0,1,Starlink-1247,-502.4400,231.8780,550.0,2,21
-36.0,1,Starlink-1247,-502.4400,231.8780,550.0,3,35
-36.0,2,OneWeb-A4-12,300.0000,-540.2400,1200.0,0,51
-36.0,2,OneWeb-A4-12,300.0000,-540.2400,1200.0,1,75
-36.0,3,Telesat-LS7,-199.4323,-199.4323,1015.0,0,60
-36.0,3,Telesat-LS7,-199.4323,-199.4323,1015.0,1,63
-36.0,3,Telesat-LS7,-199.4323,-199.4323,1015.0,2,66
-36.0,3,Telesat-LS7,-199.4323,-199.4323,1015.0,3,84
-36.0,3,Telesat-LS7,-199.4323,-199.4323,1015.0,4,87
-36.0,3,Telesat-LS7,-199.4323,-199.4323,1015.0,5,90
-36.0,4,Kuiper-K3-552,500.7600,368.0380,630.0,0,1
-36.0,4,Kuiper-K3-552,500.7600,368.0380,630.0,1,4
-36.0,4,Kuiper-K3-552,500.7600,368.0380,630.0,2,7
-36.0,4,Kuiper-K3-552,500.7600,368.0380,630.0,3,10
-36.0,4,Kuiper-K3-552,500.7600,368.0380,630.0,4,109
-36.0,4,Kuiper-K3-552,500.7600,368.0380,630.0,5,112
-36.0,4,Kuiper-K3-552,500.7600,368.0380,630.0,6,115
-36.0,4,Kuiper-K3-552,500.7600,368.0380,630.0,7,118
-34.0,1,Starlink-1247,-487.2600,232.6370,550.0,0,15
-34.0,1,Starlink-1247,-487.2600,232.6370,550.0,1,18
-34.0,1,Starlink-1247,-487.2600,232.6370,550.0,2,21
-34.0,1,Starlink-1247,-487.2600,232.6370,550.0,3,35
-34.0,2,OneWeb-A4-12,300.0000,-525.9600,1200.0,0,51
-34.0,2,OneWeb-A4-12,300.0000,-525.9600,1200.0,1,75
-34.0,3,Telesat-LS7,-189.0378,-189.0378,1015.0,0,61
-34.0,3,Telesat-LS7,-189.0378,-189.0378,1015.0,1,64
-34.0,3,Telesat-LS7,-189.0378,-189.0378,1015.0,2,67
-34.0,3,Telesat-LS7,-189.0378,-189.0378,1015.0,3,85
-34.0,3,Telesat-LS7,-189.0378,-189.0378,1015.0,4,88
-34.0,3,Telesat-LS7,-189.0378,-189.0378,1015.0,5,91
-34.0,4,Kuiper-K3-552,485.5400,367.2770,630.0,0,1
-34.0,4,Kuiper-K3-552,485.5400,367.2770,630.0,1,4
-34.0,4,Kuiper-K3-552,485.5400,367.2770,630.0,2,7
-34.0,4,Kuiper-K3-552,485.5400,367.2770,630.0,3,10
-34.0,4,Kuiper-K3-552,485.5400,367.2770,630.0,4,109
-34.0,4,Kuiper-K3-552,485.5400,367.2770,630.0,5,112
-34.0,4,Kuiper-K3-552,485.5400,367.2770,630.0,6,115
-34.0,4,Kuiper-K3-552,485.5400,367.2770,630.0,7,118
-32.0,1,Starlink-1247,-472.0800,233.3960,550.0,0,15
-32.0,1,Starlink-1247,-472.0800,233.3960,550.0,1,18
-32.0,1,Starlink-1247,-472.0800,233.3960,550.0,2,21
-32.0,1,Starlink-1247,-472.0800,233.3960,550.0,3,35
-32.0,2,OneWeb-A4-12,300.0000,-511.6800,1200.0,0,50
-32.0,2,OneWeb-A4-12,300.0000,-511.6800,1200.0,1,74
-32.0,3,Telesat-LS7,-178.6433,-178.6433,1015.0,0,61
-32.0,3,Telesat-LS7,-178.6433,-178.6433,1015.0,1,64
-32.0,3,Telesat-LS7,-178.6433,-178.6433,1015.0,2,67
-32.0,3,Telesat-LS7,-178.6433,-178.6433,1015.0,3,85
-32.0,3,Telesat-LS7,-178.6433,-178.6433,1015.0,4,88
-32.0,3,Telesat-LS7,-178.6433,-178.6433,1015.0,5,91
-32.0,4,Kuiper-K3-552,470.3200,366.5160,630.0,0,2
-32.0,4,Kuiper-K3-552,470.3200,366.5160,630.0,1,5
-32.0,4,Kuiper-K3-552,470.3200,366.5160,630.0,2,8
-32.0,4,Kuiper-K3-552,470.3200,366.5160,630.0,3,11
-32.0,4,Kuiper-K3-552,470.3200,366.5160,630.0,4,110
-32.0,4,Kuiper-K3-552,470.3200,366.5160,630.0,5,113
-32.0,4,Kuiper-K3-552,470.3200,366.5160,630.0,6,116
-32.0,4,Kuiper-K3-552,470.3200,366.5160,630.0,7,119
-30.0,1,Starlink-1247,-456.9000,234.1550,550.0,0,27
-30.0,1,Starlink-1247,-456.9000,234.1550,550.0,1,30
-30.0,1,Starlink-1247,-456.9000,234.1550,550.0,2,33
-30.0,1,Starlink-1247,-456.9000,234.1550,550.0,3,34
-30.0,2,OneWeb-A4-12,300.0000,-497.4000,1200.0,0,50
-30.0,2,OneWeb-A4-12,300.0000,-497.4000,1200.0,1,74
-30.0,3,Telesat-LS7,-168.2489,-168.2489,1015.0,0,73
-30.0,3,Telesat-LS7,-168.2489,-168.2489,1015.0,1,76
-30.0,3,Telesat-LS7,-168.2489,-168.2489,1015.0,2,79
-30.0,3,Telesat-LS7,-168.2489,-168.2489,1015.0,3,97
-30.0,3,Telesat-LS7,-168.2489,-168.2489,1015.0,4,100
-30.0,3,Telesat-LS7,-168.2489,-168.2489,1015.0,5,103
-30.0,4,Kuiper-K3-552,455.1000,365.7550,630.0,0,2
-30.0,4,Kuiper-K3-552,455.1000,365.7550,630.0,1,5
-30.0,4,Kuiper-K3-552,455.1000,365.7550,630.0,2,8
-30.0,4,Kuiper-K3-552,455.1000,365.7550,630.0,3,11
-30.0,4,Kuiper-K3-552,455.1000,365.7550,630.0,4,110
-30.0,4,Kuiper-K3-552,455.1000,365.7550,630.0,5,113
-30.0,4,Kuiper-K3-552,455.1000,365.7550,630.0,6,116
-30.0,4,Kuiper-K3-552,455.1000,365.7550,630.0,7,119
-28.0,1,Starlink-1247,-441.7200,234.9140,550.0,0,27
-28.0,1,Starlink-1247,-441.7200,234.9140,550.0,1,30
-28.0,1,Starlink-1247,-441.7200,234.9140,550.0,2,33
-28.0,1,Starlink-1247,-441.7200,234.9140,550.0,3,34
-28.0,2,OneWeb-A4-12,300.0000,-483.1200,1200.0,0,50
-28.0,2,OneWeb-A4-12,300.0000,-483.1200,1200.0,1,74
-28.0,3,Telesat-LS7,-157.8544,-157.8544,1015.0,0,73
-28.0,3,Telesat-LS7,-157.8544,-157.8544,1015.0,1,76
-28.0,3,Telesat-LS7,-157.8544,-157.8544,1015.0,2,79
-28.0,3,Telesat-LS7,-157.8544,-157.8544,1015.0,3,97
-28.0,3,Telesat-LS7,-157.8544,-157.8544,1015.0,4,100
-28.0,3,Telesat-LS7,-157.8544,-157.8544,1015.0,5,103
-28.0,4,Kuiper-K3-552,439.8800,364.9940,630.0,0,1
-28.0,4,Kuiper-K3-552,439.8800,364.9940,630.0,1,4
-28.0,4,Kuiper-K3-552,439.8800,364.9940,630.0,2,7
-28.0,4,Kuiper-K3-552,439.8800,364.9940,630.0,3,10
-28.0,4,Kuiper-K3-552,439.8800,364.9940,630.0,4,109
-28.0,4,Kuiper-K3-552,439.8800,364.9940,630.0,5,112
-28.0,4,Kuiper-K3-552,439.8800,364.9940,630.0,6,115
-28.0,4,Kuiper-K3-552,439.8800,364.9940,630.0,7,118
-26.0,1,Starlink-1247,-426.5400,235.6730,550.0,0,27
-26.0,1,Starlink-1247,-426.5400,235.6730,550.0,1,30
-26.0,1,Starlink-1247,-426.5400,235.6730,550.0,2,33
-26.0,1,Starlink-1247,-426.5400,235.6730,550.0,3,34
-26.0,2,OneWeb-A4-12,300.0000,-468.8400,1200.0,0,50
-26.0,2,OneWeb-A4-12,300.0000,-468.8400,1200.0,1,74
-26.0,3,Telesat-LS7,-147.4599,-147.4599,1015.0,0,73
-26.0,3,Telesat-LS7,-147.4599,-147.4599,1015.0,1,76
-26.0,3,Telesat-LS7,-147.4599,-147.4599,1015.0,2,79
-26.0,3,Telesat-LS7,-147.4599,-147.4599,1015.0,3,97
-26.0,3,Telesat-LS7,-147.4599,-147.4599,1015.0,4,100
-26.0,3,Telesat-LS7,-147.4599,-147.4599,1015.0,5,103
-26.0,4,Kuiper-K3-552,424.6600,364.2330,630.0,0,1
-26.0,4,Kuiper-K3-552,424.6600,364.2330,630.0,1,4
-26.0,4,Kuiper-K3-552,424.6600,364.2330,630.0,2,7
-26.0,4,Kuiper-K3-552,424.6600,364.2330,630.0,3,10
-26.0,4,Kuiper-K3-552,424.6600,364.2330,630.0,4,109
-26.0,4,Kuiper-K3-552,424.6600,364.2330,630.0,5,112
-26.0,4,Kuiper-K3-552,424.6600,364.2330,630.0,6,115
-26.0,4,Kuiper-K3-552,424.6600,364.2330,630.0,7,118
-24.0,1,Starlink-1247,-411.3600,236.4320,550.0,0,26
-24.0,1,Starlink-1247,-411.3600,236.4320,550.0,1,29
-24.0,1,Starlink-1247,-411.3600,236.4320,550.0,2,32
-24.0,1,Starlink-1247,-411.3600,236.4320,550.0,3,22
-24.0,2,OneWeb-A4-12,300.0000,-454.5600,1200.0,0,49
-24.0,2,OneWeb-A4-12,300.0000,-454.5600,1200.0,1,73
-24.0,3,Telesat-LS7,-137.0655,-137.0655,1015.0,0,72
-24.0,3,Telesat-LS7,-137.0655,-137.0655,1015.0,1,75
-24.0,3,Telesat-LS7,-137.0655,-137.0655,1015.0,2,78
-24.0,3,Telesat-LS7,-137.0655,-137.0655,1015.0,3,96
-24.0,3,Telesat-LS7,-137.0655,-137.0655,1015.0,4,99
-24.0,3,Telesat-LS7,-137.0655,-137.0655,1015.0,5,102
-24.0,4,Kuiper-K3-552,409.4400,363.4720,630.0,0,0
-24.0,4,Kuiper-K3-552,409.4400,363.4720,630.0,1,3
-24.0,4,Kuiper-K3-552,409.4400,363.4720,630.0,2,6
-24.0,4,Kuiper-K3-552,409.4400,363.4720,630.0,3,9
-24.0,4,Kuiper-K3-552,409.4400,363.4720,630.0,4,108
-24.0,4,Kuiper-K3-552,409.4400,363.4720,630.0,5,111
-24.0,4,Kuiper-K3-552,409.4400,363.4720,630.0,6,114
-24.0,4,Kuiper-K3-552,409.4400,363.4720,630.0,7,117
-22.0,1,Starlink-1247,-396.1800,237.1910,550.0,0,26
-22.0,1,Starlink-1247,-396.1800,237.1910,550.0,1,29
-22.0,1,Starlink-1247,-396.1800,237.1910,550.0,2,32
-22.0,1,Starlink-1247,-396.1800,237.1910,550.0,3,22
-22.0,2,OneWeb-A4-12,300.0000,-440.2800,1200.0,0,49
-22.0,2,OneWeb-A4-12,300.0000,-440.2800,1200.0,1,73
-22.0,3,Telesat-LS7,-126.6710,-126.6710,1015.0,0,72
-22.0,3,Telesat-LS7,-126.6710,-126.6710,1015.0,1,75
-22.0,3,Telesat-LS7,-126.6710,-126.6710,1015.0,2,78
-22.0,3,Telesat-LS7,-126.6710,-126.6710,1015.0,3,96
-22.0,3,Telesat-LS7,-126.6710,-126.6710,1015.0,4,99
-22.0,3,Telesat-LS7,-126.6710,-126.6710,1015.0,5,102
-22.0,4,Kuiper-K3-552,394.2200,362.7110,630.0,0,0
-22.0,4,Kuiper-K3-552,394.2200,362.7110,630.0,1,3
-22.0,4,Kuiper-K3-552,394.2200,362.7110,630.0,2,6
-22.0,4,Kuiper-K3-552,394.2200,362.7110,630.0,3,9
-22.0,4,Kuiper-K3-552,394.2200,362.7110,630.0,4,108
-22.0,4,Kuiper-K3-552,394.2200,362.7110,630.0,5,111
-22.0,4,Kuiper-K3-552,394.2200,362.7110,630.0,6,114
-22.0,4,Kuiper-K3-552,394.2200,362.7110,630.0,7,117
-20.0,1,Starlink-1247,-381.0000,237.9500,550.0,0,26
-20.0,1,Starlink-1247,-381.0000,237.9500,550.0,1,29
-20.0,1,Starlink-1247,-381.0000,237.9500,550.0,2,32
-20.0,1,Starlink-1247,-381.0000,237.9500,550.0,3,22
-20.0,2,OneWeb-A4-12,300.0000,-426.0000,1200.0,0,49
-20.0,2,OneWeb-A4-12,300.0000,-426.0000,1200.0,1,73
-20.0,3,Telesat-LS7,-116.2765,-116.2765,1015.0,0,60
-20.0,3,Telesat-LS7,-116.2765,-116.2765,1015.0,1,63
-20.0,3,Telesat-LS7,-116.2765,-116.2765,1015.0,2,66
-20.0,3,Telesat-LS7,-116.2765,-116.2765,1015.0,3,84
-20.0,3,Telesat-LS7,-116.2765,-116.2765,1015.0,4,87
-20.0,3,Telesat-LS7,-116.2765,-116.2765,1015.0,5,90
-20.0,4,Kuiper-K3-552,379.0000,361.9500,630.0,0,1
-20.0,4,Kuiper-K3-552,379.0000,361.9500,630.0,1,4
-20.0,4,Kuiper-K3-552,379.0000,361.9500,630.0,2,7
-20.0,4,Kuiper-K3-552,379.0000,361.9500,630.0,3,10
-20.0,4,Kuiper-K3-552,379.0000,361.9500,630.0,4,109
-20.0,4,Kuiper-K3-552,379.0000,361.9500,630.0,5,112
-20.0,4,Kuiper-K3-552,379.0000,361.9500,630.0,6,115
-20.0,4,Kuiper-K3-552,379.0000,361.9500,630.0,7,118
-18.0,1,Starlink-1247,-365.8200,238.7090,550.0,0,25
-18.0,1,Starlink-1247,-365.8200,238.7090,550.0,1,28
-18.0,1,Starlink-1247,-365.8200,238.7090,550.0,2,31
-18.0,1,Starlink-1247,-365.8200,238.7090,550.0,3,23
-18.0,2,OneWeb-A4-12,300.0000,-411.7200,1200.0,0,49
-18.0,2,OneWeb-A4-12,300.0000,-411.7200,1200.0,1,73
-18.0,3,Telesat-LS7,-105.8820,-105.8820,1015.0,0,60
-18.0,3,Telesat-LS7,-105.8820,-105.8820,1015.0,1,63
-18.0,3,Telesat-LS7,-105.8820,-105.8820,1015.0,2,66
-18.0,3,Telesat-LS7,-105.8820,-105.8820,1015.0,3,84
-18.0,3,Telesat-LS7,-105.8820,-105.8820,1015.0,4,87
-18.0,3,Telesat-LS7,-105.8820,-105.8820,1015.0,5,90
-18.0,4,Kuiper-K3-552,363.7800,361.1890,630.0,0,1
-18.0,4,Kuiper-K3-552,363.7800,361.1890,630.0,1,4
-18.0,4,Kuiper-K3-552,363.7800,361.1890,630.0,2,7
-18.0,4,Kuiper-K3-552,363.7800,361.1890,630.0,3,10
-18.0,4,Kuiper-K3-552,363.7800,361.1890,630.0,4,109
-18.0,4,Kuiper-K3-552,363.7800,361.1890,630.0,5,112
-18.0,4,Kuiper-K3-552,363.7800,361.1890,630.0,6,115
-18.0,4,Kuiper-K3-552,363.7800,361.1890,630.0,7,118
-16.0,1,Starlink-1247,-350.6400,239.4680,550.0,0,25
-16.0,1,Starlink-1247,-350.6400,239.4680,550.0,1,28
-16.0,1,Starlink-1247,-350.6400,239.4680,550.0,2,31
-16.0,1,Starlink-1247,-350.6400,239.4680,550.0,3,23
-16.0,2,OneWeb-A4-12,300.0000,-397.4400,1200.0,0,50
-16.0,2,OneWeb-A4-12,300.0000,-397.4400,1200.0,1,74
-16.0,3,Telesat-LS7,-95.4876,-95.4876,1015.0,0,60
-16.0,3,Telesat-LS7,-95.4876,-95.4876,1015.0,1,63
-16.0,3,Telesat-LS7,-95.4876,-95.4876,1015.0,2,66
-16.0,3,Telesat-LS7,-95.4876,-95.4876,1015.0,3,84
-16.0,3,Telesat-LS7,-95.4876,-95.4876,1015.0,4,87
-16.0,3,Telesat-LS7,-95.4876,-95.4876,1015.0,5,90
-16.0,4,Kuiper-K3-552,348.5600,360.4280,630.0,0,2
-16.0,4,Kuiper-K3-552,348.5600,360.4280,630.0,1,5
-16.0,4,Kuiper-K3-552,348.5600,360.4280,630.0,2,8
-16.0,4,Kuiper-K3-552,348.5600,360.4280,630.0,3,11
-16.0,4,Kuiper-K3-552,348.5600,360.4280,630.0,4,110
-16.0,4,Kuiper-K3-552,348.5600,360.4280,630.0,5,113
-16.0,4,Kuiper-K3-552,348.5600,360.4280,630.0,6,116
-16.0,4,Kuiper-K3-552,348.5600,360.4280,630.0,7,119
-14.0,1,Starlink-1247,-335.4600,240.2270,550.0,0,25
-14.0,1,Starlink-1247,-335.4600,240.2270,550.0,1,28
-14.0,1,Starlink-1247,-335.4600,240.2270,550.0,2,31
-14.0,1,Starlink-1247,-335.4600,240.2270,550.0,3,23
-14.0,2,OneWeb-A4-12,300.0000,-383.1600,1200.0,0,50
-14.0,2,OneWeb-A4-12,300.0000,-383.1600,1200.0,1,74
-14.0,3,Telesat-LS7,-85.0931,-85.0931,1015.0,0,61
-14.0,3,Telesat-LS7,-85.0931,-85.0931,1015.0,1,64
-14.0,3,Telesat-LS7,-85.0931,-85.0931,1015.0,2,67
-14.0,3,Telesat-LS7,-85.0931,-85.0931,1015.0,3,85
-14.0,3,Telesat-LS7,-85.0931,-85.0931,1015.0,4,88
-14.0,3,Telesat-LS7,-85.0931,-85.0931,1015.0,5,91
-14.0,4,Kuiper-K3-552,333.3400,359.6670,630.0,0,2
-14.0,4,Kuiper-K3-552,333.3400,359.6670,630.0,1,5
-14.0,4,Kuiper-K3-552,333.3400,359.6670,630.0,2,8
-14.0,4,Kuiper-K3-552,333.3400,359.6670,630.0,3,11
-14.0,4,Kuiper-K3-552,333.3400,359.6670,630.0,4,110
-14.0,4,Kuiper-K3-552,333.3400,359.6670,630.0,5,113
-14.0,4,Kuiper-K3-552,333.3400,359.6670,630.0,6,116
-14.0,4,Kuiper-K3-552,333.3400,359.6670,630.0,7,119
-12.0,1,Starlink-1247,-320.2800,240.9860,550.0,0,13
-12.0,1,Starlink-1247,-320.2800,240.9860,550.0,1,16
-12.0,1,Starlink-1247,-320.2800,240.9860,550.0,2,19
-12.0,1,Starlink-1247,-320.2800,240.9860,550.0,3,35
-12.0,2,OneWeb-A4-12,300.0000,-368.8800,1200.0,0,50
-12.0,2,OneWeb-A4-12,300.0000,-368.8800,1200.0,1,74
-12.0,3,Telesat-LS7,-74.6986,-74.6986,1015.0,0,61
-12.0,3,Telesat-LS7,-74.6986,-74.6986,1015.0,1,64
-12.0,3,Telesat-LS7,-74.6986,-74.6986,1015.0,2,67
-12.0,3,Telesat-LS7,-74.6986,-74.6986,1015.0,3,85
-12.0,3,Telesat-LS7,-74.6986,-74.6986,1015.0,4,88
-12.0,3,Telesat-LS7,-74.6986,-74.6986,1015.0,5,91
-12.0,4,Kuiper-K3-552,318.1200,358.9060,630.0,0,1
-12.0,4,Kuiper-K3-552,318.1200,358.9060,630.0,1,4
-12.0,4,Kuiper-K3-552,318.1200,358.9060,630.0,2,7
-12.0,4,Kuiper-K3-552,318.1200,358.9060,630.0,3,10
-12.0,4,Kuiper-K3-552,318.1200,358.9060,630.0,4,109
-12.0,4,Kuiper-K3-552,318.1200,358.9060,630.0,5,112
-12.0,4,Kuiper-K3-552,318.1200,358.9060,630.0,6,115
-12.0,4,Kuiper-K3-552,318.1200,358.9060,630.0,7,118
-10.0,1,Starlink-1247,-305.1000,241.7450,550.0,0,13
-10.0,1,Starlink-1247,-305.1000,241.7450,550.0,1,16
-10.0,1,Starlink-1247,-305.1000,241.7450,550.0,2,19
-10.0,1,Starlink-1247,-305.1000,241.7450,550.0,3,35
-10.0,2,OneWeb-A4-12,300.0000,-354.6000,1200.0,0,50
-10.0,2,OneWeb-A4-12,300.0000,-354.6000,1200.0,1,74
-10.0,3,Telesat-LS7,-64.3042,-64.3042,1015.0,0,73
-10.0,3,Telesat-LS7,-64.3042,-64.3042,1015.0,1,76
-10.0,3,Telesat-LS7,-64.3042,-64.3042,1015.0,2,79
-10.0,3,Telesat-LS7,-64.3042,-64.3042,1015.0,3,97
-10.0,3,Telesat-LS7,-64.3042,-64.3042,1015.0,4,100
-10.0,3,Telesat-LS7,-64.3042,-64.3042,1015.0,5,103
-10.0,4,Kuiper-K3-552,302.9000,358.1450,630.0,0,1
-10.0,4,Kuiper-K3-552,302.9000,358.1450,630.0,1,4
-10.0,4,Kuiper-K3-552,302.9000,358.1450,630.0,2,7
-10.0,4,Kuiper-K3-552,302.9000,358.1450,630.0,3,10
-10.0,4,Kuiper-K3-552,302.9000,358.1450,630.0,4,109
-10.0,4,Kuiper-K3-552,302.9000,358.1450,630.0,5,112
-10.0,4,Kuiper-K3-552,302.9000,358.1450,630.0,6,115
-10.0,4,Kuiper-K3-552,302.9000,358.1450,630.0,7,118
-8.0,1,Starlink-1247,-289.9200,242.5040,550.0,0,13
-8.0,1,Starlink-1247,-289.9200,242.5040,550.0,1,16
-8.0,1,Starlink-1247,-289.9200,242.5040,550.0,2,19
-8.0,1,Starlink-1247,-289.9200,242.5040,550.0,3,35
-8.0,2,OneWeb-A4-12,300.0000,-340.3200,1200.0,0,51
-8.0,2,OneWeb-A4-12,300.0000,-340.3200,1200.0,1,75
-8.0,3,Telesat-LS7,-53.9097,-53.9097,1015.0,0,73
-8.0,3,Telesat-LS7,-53.9097,-53.9097,1015.0,1,76
-8.0,3,Telesat-LS7,-53.9097,-53.9097,1015.0,2,79
-8.0,3,Telesat-LS7,-53.9097,-53.9097,1015.0,3,97
-8.0,3,Telesat-LS7,-53.9097,-53.9097,1015.0,4,100
-8.0,3,Telesat-LS7,-53.9097,-53.9097,1015.0,5,103
-8.0,4,Kuiper-K3-552,287.6800,357.3840,630.0,0,0
-8.0,4,Kuiper-K3-552,287.6800,357.3840,630.0,1,3
-8.0,4,Kuiper-K3-552,287.6800,357.3840,630.0,2,6
-8.0,4,Kuiper-K3-552,287.6800,357.3840,630.0,3,9
-8.0,4,Kuiper-K3-552,287.6800,357.3840,630.0,4,108
-8.0,4,Kuiper-K3-552,287.6800,357.3840,630.0,5,111
-8.0,4,Kuiper-K3-552,287.6800,357.3840,630.0,6,114
-8.0,4,Kuiper-K3-552,287.6800,357.3840,630.0,7,117
-6.0,1,Starlink-1247,-274.7400,243.2630,550.0,0,14
-6.0,1,Starlink-1247,-274.7400,243.2630,550.0,1,17
-6.0,1,Starlink-1247,-274.7400,243.2630,550.0,2,20
-6.0,1,Starlink-1247,-274.7400,243.2630,550.0,3,34
-6.0,2,OneWeb-A4-12,300.0000,-326.0400,1200.0,0,51
-6.0,2,OneWeb-A4-12,300.0000,-326.0400,1200.0,1,75
-6.0,3,Telesat-LS7,-43.5152,-43.5152,1015.0,0,73
-6.0,3,Telesat-LS7,-43.5152,-43.5152,1015.0,1,76
-6.0,3,Telesat-LS7,-43.5152,-43.5152,1015.0,2,79
-6.0,3,Telesat-LS7,-43.5152,-43.5152,1015.0,3,97
-6.0,3,Telesat-LS7,-43.5152,-43.5152,1015.0,4,100
-6.0,3,Telesat-LS7,-43.5152,-43.5152,1015.0,5,103
-6.0,4,Kuiper-K3-552,272.4600,356.6230,630.0,0,0
